id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight,categories,mechanics,families,designers,artists,publishers,expansions,integrations,compilations,implementations
47055,boardgame,High Frontier,2010,2,5,180,180,180,12,1234,7.48184,6.74016,2275,78,251,996,551,195,4.2,Civilization|Economic|Industry / Manufacturing|Science Fiction|Space Exploration,Auction/Bidding|Dice Rolling|Hand Management|Pick-up and Deliver|Point to Point Movement|Simulation|Variable Player Powers,Admin: Better Description Needed!,Phil Eklund,Phil Eklund,Sierra Madre Games,High Frontier Colonization|High Frontier Expansion|High Frontier Interstellar,,High Frontier (3rd edition),High Frontier Lite|Rocket Flight
25643,boardgame,Arkadia,2006,2,4,60,60,60,10,3546,6.98329,6.73862,3704,228,170,647,1254,487,2.5811,City Building,Area Control / Area Influence|Set Collection|Stock Holding|Tile Placement,Polyominoes,Rüdiger Dorn,Michael Menzel|Walter Pepperle,Ravensburger Spieleverlag GmbH|Rio Grande Games,,,,
855,boardgame,Java,2000,2,4,120,120,120,12,2756,7.04754,6.73532,3856,113,380,768,1007,352,3.4034,City Building,Action Point Allowance System|Area Control / Area Influence|Tile Placement,3D Games|Asian Theme|Country: Indonesia|The Mask Trilogy|Tropical theme,Michael Kiesling|Wolfgang Kramer,Franz Vohwinkel,Ravensburger Spieleverlag GmbH|Rio Grande Games|Super Meeple,,,,
91873,boardgame,Strasbourg,2011,3,5,60,60,60,12,1768,7.2064,6.73307,2007,36,222,499,419,161,2.7329,City Building|Economic|Medieval,Area Control / Area Influence|Auction/Bidding|Pattern Building|Tile Placement,Admin: Better Description Needed!|Country: France,Stefan Feld,Alexander Jung|Hans-Georg Schneider,Pegasus Spiele,,,,
160495,boardgame,ZhanGuo,2014,2,4,120,60,120,12,876,7.72864,6.73306,1218,13,209,664,240,103,3.6893,Ancient|Card Game,Area Control / Area Influence|Hand Management,Asian Theme|Country: China,Marco Canetta|Stefania Niccolini,Mariano Iannelli,Asmodee|Ghenos Games|hobbity.eu|What's Your Game?,Brettspiel Adventskalender 2015,,,
161417,boardgame,Red7,2014,2,4,10,5,10,9,2539,7.07246,6.73082,4196,55,205,764,602,167,1.6108,Card Game|Number,Hand Management|Player Elimination,,Carl Chudyk|Chris Cieslik,Alanna Cervenak,Asmadi Games|Bureau De Juegos|Lucrum Games,,,,
1608,boardgame,Ambush!,1983,1,1,240,240,240,12,1646,7.31705,6.73079,3372,173,204,589,785,244,3.2254,Exploration|Fighting|Wargame|World War II,Action Point Allowance System|Dice Rolling|Hex-and-Counter|Secret Unit Deployment,Ambush! solitaire wargame system|Solitaire Games|Solitaire Wargames,John H. Butterfield|Eric Lee Smith,John H. Butterfield|Ted Koller|James Talbot,Hobby Japan|Victory Games (I),Ambush! Move Out!|Ambush! Purple Heart|Ambush! Silver Star|Block Party|Fallschirmjager|Follow Me!: Mission #1 – Viva La Resistance|Follow Me!: Mission #2 – Verletzer Tieger|Follow Me!: Mission #3 – Toll Bridge|Traffic Control,,,
8989,boardgame,Hansa,2004,2,4,60,60,60,10,4294,6.92939,6.73002,4834,242,147,594,1565,586,2.3532,Economic|Medieval|Nautical|Transportation,Action Point Allowance System|Area Control / Area Influence|Pick-up and Deliver|Point to Point Movement|Set Collection,Admin: Better Description Needed!|Country: Denmark|Country: Holy Roman Empire|Country: Norway|Country: Sweden|Hansa,Michael Schacht,Michael Schacht,999 Games|ABACUSSPIELE|Überplay,Hansa 1400|Hansa Extrakarte|Hansa: Changing Winds|Hansa: The Compass,,,
111341,boardgame,The Great Zimbabwe,2012,2,5,150,90,150,14,949,7.60238,6.72957,988,10,273,662,302,113,3.7257,Civilization|Economic|Industry / Manufacturing|Transportation,Auction/Bidding|Card Drafting|Modular Board|Route/Network Building|Tile Placement|Variable Player Powers,Country: Zimbabwe,Jeroen Doumen|Joris Wiersinga,Ynze Moedt,Splotter Spellen,,,,
20542,boardgame,Advanced Squad Leader: Starter Kit #3,2007,2,2,180,180,180,12,711,8.00851,6.72941,1970,31,85,245,251,117,3.8718,Wargame|World War II,Dice Rolling|Hex-and-Counter,Advanced Squad Leader|Advanced Squad Leader Starter Kit,Ken Dunn,Ken Dunn|Kurt Miller,Multi-Man Publishing,Rally Point Volume 2: Advanced Squad Leader Starter Kit Special Study|Special Ops Issue #5|Special Ops Issue #6|Sweeping the Doorstep,,,
21523,boardgame,Runebound (Second Edition),2005,1,6,240,120,240,12,6604,6.93467,6.72911,8532,392,233,1154,1905,789,2.6768,Adventure|Exploration|Fantasy|Fighting,Area Movement|Card Drafting|Dice Rolling|Role Playing,The Realms of Terrinoth|Runebound|Solitaire Games,Darrell Hardy|Martin Wallace,Andy Brase|Jesper Ejsing|Louis Frank|John Goodenough|Kurt Miller|John Moriarty|Scott Nicely|Ben Prenevost|Hian Rodriguez|Kevin Senft|Kieran Yanner,(Unknown)|Arclight|Beacon Multimedia S.A.|Delta Vision Publishing|Fantasy Flight Games|Galakta|Heidelberger Spieleverlag|Hobby World|Nexus|PS-Games|Ubik,Descent / Runebound / Runewars Figure: Jonas the Kind|Descent / Runebound / Runewars Figure: Nara The Fang|Descent / Runebound / Runewars Figure: Tobin Farslayer|Descent / Runebound / Runewars Figure: Truthseer Kel|Runebound Essential Collection|Runebound: Artifacts and Allies|Runebound: Avatars of Kelnov|Runebound: Battlemage Character Deck|Runebound: Beasts and Bandits|Runebound: Blade Dancer Character Deck|Runebound: Champions of Kellos|Runebound: Crown of the Elder Kings|Runebound: Cult of the Rune|Runebound: Drakes and Dragonspawn|Runebound: Midnight|Runebound: Mists of Zanaga|Runebound: Relics of Legend|Runebound: Rituals and Runes|Runebound: Runemaster Character Deck|Runebound: Sands of Al-Kalim|Runebound: Shadow Walker Character Deck|Runebound: Shadows of Margath (Second Edition)|Runebound: Spiritbound Character Deck|Runebound: The Cataclysm|Runebound: The Dark Forest|Runebound: The Frozen Wastes|Runebound: The Island of Dread|Runebound: The Scepter of Kyros|Runebound: The Seven Scions|Runebound: The Terrors of the Tomb|Runebound: Traps and Terrors|Runebound: Walkers of the Wild|Runebound: Weapons of Legend|Runebound: Wildlander Character Deck,,,Runebound (Third Edition)|Runebound (First Edition)
41,boardgame,Can't Stop,1980,2,4,30,30,30,9,7579,6.85113,6.7291,6945,205,265,895,2563,768,1.1693,Dice,Dice Rolling|Press Your Luck,,Sid Sackson,Gabriel Laulunen|Walter Pepperle|Klaus Wilinski,Asmodee|Borras Plana S.A.|Clipper|Eagle-Gryphon Games|Editrice Giochi|Face2Face Games|franjos Spieleverlag|Miro Company|Palitoy Ltd.|Parker Brothers|Ravensburger Spieleverlag GmbH,Can't Stop: Rollin' Down the Highway,,,Can't Stop the Turtles
1261,boardgame,Medina,2001,3,4,60,60,60,10,2325,7.09327,6.72737,2959,85,214,631,733,253,2.8182,Abstract Strategy|City Building,Tile Placement,Cities: Medina|Desert Theme|Middle Eastern Theme,Stefan Dorra,Mathias Dietze|Franz Vohwinkel,999 Games|Giochi Rari|Hans im Glück Verlags-GmbH|Rio Grande Games,,,,Medina (second edition)
123955,boardgame,Thunderbolt Apache Leader,2012,1,1,90,90,90,12,586,8.32657,6.72652,1455,38,205,623,240,88,3.1023,Aviation / Flight|Modern Warfare|Wargame,Area Movement|Hand Management|Simulation,Leader Series|Solitaire Games|Solitaire Wargames,Dan Verssen,,DVG,,,,Thunderbolt/Apache Leader
833,boardgame,For the People,1998,2,2,360,360,360,12,989,7.62344,6.72463,2579,94,123,418,524,189,3.6085,American Civil War|Wargame,Campaign / Battle Card Driven|Dice Rolling|Point to Point Movement|Simulation,,Mark Herman,Rodger B. MacGowan|Kurt Miller|Mark Simonitch,Avalon Hill|Devir|GMT Games,,,,
6205,boardgame,Europe Engulfed,2003,2,3,720,720,720,14,1172,7.57171,6.72442,2159,87,159,534,640,239,3.7699,Wargame|World War II,Action Point Allowance System|Area Movement|Dice Rolling|Secret Unit Deployment,Block wargames,Jesse Evans|Rick Young,Rodger B. MacGowan|Mark Simonitch,GMT Games,,,,
160018,boardgame,Smash Up: Monster Smash,2014,2,4,45,30,45,12,909,7.71605,6.72355,3359,31,140,465,135,27,2.2593,Card Game|Fantasy|Horror|Humor|Mythology|Science Fiction|Zombies,Area Control / Area Influence|Hand Management|Take That|Variable Player Powers|Worker Placement,Smash Up,Paul Peterson,Harald Lieske,Alderac Entertainment Group|IELLO|Pegasus Spiele,,Smash Up|Smash Up: Awesome Level 9000|Smash Up: Munchkin|Smash Up: Pretty Pretty Smash Up|Smash Up: Science Fiction Double Feature|Smash Up: The Obligatory Cthulhu Set,,
144041,boardgame,Patchistory,2013,2,4,120,60,120,12,1055,7.56499,6.72331,1708,50,222,758,292,121,3.7107,Bluffing|City Building|Civilization|Economic|Negotiation|Political|Territory Building,Action Point Allowance System|Area Control / Area Influence|Auction/Bidding|Card Drafting|Grid Movement|Hand Management|Memory|Simultaneous Action Selection|Tile Placement|Variable Player Powers|Voting|Worker Placement,Tableau Building,Yeon-Min Jung|Jun-Hyup Kim,Jun-Hyup Kim|Young-Gon Lee,Deinko Games|Arclight|Bergsala Enigma|dV Giochi|IELLO|StuntKite Publishing,Patchistory: Promo Tiles,,,
699,boardgame,HeroQuest,1989,2,5,90,90,90,10,6895,6.96607,6.72302,9964,469,234,692,2124,671,2.1788,Adventure|Exploration|Fantasy|Fighting|Miniatures,Dice Rolling|Grid Movement|Modular Board|Partnerships|Role Playing|Roll / Spin and Move|Variable Player Powers,HeroQuest|Warhammer Fantasy Board Games,Stephen Baker,Gary Chalk|Les Edwards,Estrela|El Greco|MB Giochi|MB Jeux|MB Juegos|MB peli|MB spel|MB Spellen|MB Spiele|MB spil (Danish)|Milton Bradley|Takara,Adventure 1: The Mountain Keep (fan expansion to HeroQuest)|Adventure 2: Slaves Of Zargon (fan expansion for HeroQuest)|Adventure 3: The Lost Books (fan expansion for HeroQuest)|Adventure 4: In The King's Service (fan expansion for HeroQuest)|Adventure 5: Beyond Grin's Crag – Kellar's Keep 2 (fan expansion for HeroQuest)|Adventure 6: Resurrection – Return of the Witch Lord 2 (fan expansion for HeroQuest)|Adventure 7: The Rescue of Princess Millandriell (fan expansion to HeroQuest)|Adventure 8: The Horror Inside the Ancient Halls of Sunca (fan expansion to HeroQuest)|A Growl of Thunder|HeroQuest: Against the Ogre Horde|HeroQuest: Barbarian Quest Pack|HeroQuest: Dungeons of Peril|HeroQuest: Elf Quest Pack|HeroQuest: Kellar's Keep|HeroQuest: Return of the Witch Lord|HeroQuest: Wizards of Morcar|Masters' Series: Adventure 1 – The Deadly Hand of Zargon (fan expansion for HeroQuest)|Running the Gauntlet,,,Advanced Heroquest|HeroQuest 25th Anniversary Edition|HeroQuest Advanced Quest
111799,boardgame,Cuba Libre,2013,1,4,180,180,180,0,795,7.78509,6.71966,1515,20,297,731,286,106,3.4528,Economic|Modern Warfare|Political|Wargame,Area Control / Area Influence|Area Movement|Campaign / Battle Card Driven|Dice Rolling|Variable Player Powers,Country: Cuba|GMT COIN Series|Solitaire Games|Solitaire Wargames,Jeff Grossman|Volko Ruhnke,Xavier Carrascosa|Rodger B. MacGowan|Chechu Nieto,GMT Games,Invierno Cubano,,,
25669,boardgame,Qwirkle,2006,2,4,45,45,45,6,7425,6.84868,6.71652,11452,320,142,927,1849,567,1.6843,Abstract Strategy,Hand Management|Pattern Building|Tile Placement,Mensa Select|Qwirkle,Susan McKinley Ross,,MindWare|999 Games|ADC Blackfire Entertainment|Compaya.hu - Gamer Café Kft.|Competo / Marektoy|Corfix|cutia.ro|Éveil & Jeux|G3|GoKids 玩樂小子|Green Board Game Co.|IELLO|Outset Media|Productief BV|Schmidt Spiele,Qwirkle Erweiterung 1,,Qwirkle Trio,Qwirkle Cards|Qwirkle Cubes
6830,boardgame,Zendo,2001,3,5,60,60,60,8,1574,7.26523,6.71557,1206,16,272,702,639,176,2.5795,Abstract Strategy|Deduction|Puzzle,Pattern Recognition|Simultaneous Action Selection,Asian Theme|Looney Pyramids|Mensa Select,Kory Heath,Alexander Bradley,Looney Labs,,,,
142326,boardgame,Eight-Minute Empire: Legends,2013,2,4,32,16,32,13,1604,7.24897,6.71478,3088,60,228,670,415,104,2,Civilization|Exploration|Mythology|Territory Building,Area Control / Area Influence|Area Movement|Card Drafting|Modular Board|Set Collection|Variable Player Powers,Crowdfunding: Kickstarter|Eight Minute Empire,Ryan Laukat,Ryan Laukat,Hobby World|Red Raven Games,Eight Minute Empire: Legends – Strongholds Promo|Eight-Minute Empire: Legends Board Expansion|Eight-Minute Empire: Lost Lands,,,Eight-Minute Empire
139771,boardgame,Star Trek: Attack Wing,2013,2,99,60,60,60,14,1240,7.83154,6.71391,2351,65,80,324,296,118,2.6356,Aviation / Flight|Miniatures|Movies / TV / Radio theme|Science Fiction,Action / Movement Programming|Dice Rolling|Point to Point Movement|Simultaneous Action Selection|Variable Player Powers,FlightPath|Star Trek|Star Trek: Attack Wing Miniatures Game,Christopher Guild|Andrew Parks,Christina Gugliada|Chris Raimo,WizKids Games,Star Trek: Attack Wing – 1st Wave Attack Fighters Expansion Pack|Star Trek: Attack Wing – 2015-2016 Organized Play Reinforcement Booster Brick|Star Trek: Attack Wing – 2nd Division Cruiser Expansion Pack|Star Trek: Attack Wing – 3rd Wing Attack Ship Dominion Expansion Pack|Star Trek: Attack Wing – 4th Division Battleship Expansion Pack|Star Trek: Attack Wing – 5th Wing Patrol Ship Expansion Pack|Star Trek: Attack Wing – Advanced Targeting Systems Resource|Star Trek: Attack Wing – Advanced Technology Resource|Star Trek: Attack Wing – Akorem Expansion Pack|Star Trek: Attack Wing – Alpha Hunter Expansion Pack|Star Trek: Attack Wing – Assimilated Vessel 64758 Dominion/Borg Expansion Pack|Star Trek: Attack Wing – Assimilated Vessel 77139 Expansion Pack|Star Trek: Attack Wing – Assimilated Vessel 80279 Klingon/Borg Expansion Pack|Star Trek: Attack Wing – Assimilation Target Prime Mirror Universe Expansion Pack|Star Trek: Attack Wing – Bajoran Lightship Expansion Pack|Star Trek: Attack Wing – Bioship Alpha Expansion Pack|Star Trek: Attack Wing – Bioship Beta Expansion Pack|Star Trek: Attack Wing – Bok's Marauder Ferengi Expansion Pack|Star Trek: Attack Wing – Borg Queen Vessel Prime Expansion Pack|Star Trek: Attack Wing – Borg Sphere 4270 Expansion Pack|Star Trek: Attack Wing – Chang's Bird of Prey Klingon Expansion Pack|Star Trek: Attack Wing – Chief Engineer Resource|Star Trek: Attack Wing – Command Tokens Resource|Star Trek: Attack Wing – Counter Attack Die Resource|Star Trek: Attack Wing – Cube 112 Expansion Pack|Star Trek: Attack Wing – D'Kyr Expansion Pack|Star Trek: Attack Wing – Damage Control Teams Resource|Star Trek: Attack Wing – Deep Space 9 Expansion Pack|Star Trek: Attack Wing – Deep Space Nine Expansion Pack (Retail Variant)|Star Trek: Attack Wing – Dreadnought Expansion Pack|Star Trek: Attack Wing – DS9 Upgrade Card Pack|Star Trek: Attack Wing – Elite Attack Die Resource|Star Trek: Attack Wing – Emergency Force Field Resource|Star Trek: Attack Wing – Enterprise NX-01 Federation Expansion Pack|Star Trek: Attack Wing – Evasive Action Resource|Star Trek: Attack Wing – Federation Attack Fighters Resource|Star Trek: Attack Wing – Federation U.S.S. Enterprise-E Expansion Pack|Star Trek: Attack Wing – Fighter Squadron 6 Expansion Pack|Star Trek: Attack Wing – Fina Prime Expansion Pack|Star Trek: Attack Wing – Flagship Cards Resource|Star Trek: Attack Wing – Fleet Captains Resource|Star Trek: Attack Wing – Full Alert|Star Trek: Attack Wing – Gavroche Independent Expansion Pack|Star Trek: Attack Wing – Gor Portas Expansion Pack|Star Trek: Attack Wing – Gornarus Expansion Pack|Star Trek: Attack Wing – Halik Raider Expansion Pack|Star Trek: Attack Wing – Hideki Class Attack Fighters Resource|Star Trek: Attack Wing – High Yield Photon Torpedoes Resource|Star Trek: Attack Wing – I.K.S. Amar Expansion Pack|Star Trek: Attack Wing – I.K.S. B'Moth Klingon Expansion Pack|Star Trek: Attack Wing – I.K.S. Ch'Tang Expansion Pack|Star Trek: Attack Wing – I.K.S. Gr'oth Expansion Pack|Star Trek: Attack Wing – I.K.S. Klothos Expansion Pack|Star Trek: Attack Wing – I.K.S. Koraga Expansion Pack|Star Trek: Attack Wing – I.K.S. Korinar Expansion Pack|Star Trek: Attack Wing – I.K.S. Kronos One Expansion Pack|Star Trek: Attack Wing – I.K.S. Negh'Var Expansion Pack|Star Trek: Attack Wing – I.K.S. Ning'Tao Klingon Expansion Pack|Star Trek: Attack Wing – I.K.S. Pagh Klingon Expansion Pack|Star Trek: Attack Wing – I.K.S. Rotarran Expansion Pack|Star Trek: Attack Wing – I.K.S. Somraw Expansion Pack|Star Trek: Attack Wing – I.K.S. T'Ong Expansion Pack|Star Trek: Attack Wing – I.R.W. Avatar of Tomed Romulan/Borg Expansion Pack|Star Trek: Attack Wing – I.R.W. Devoras Expansion Pack|Star Trek: Attack Wing – I.R.W. Gal Gath'thong Expansion Pack|Star Trek: Attack Wing – I.R.W. Haakona Romulan Expansion Pack|Star Trek: Attack Wing – I.R.W. Jazkal Expansion Pack|Star Trek: Attack Wing – I.R.W. Praetus Expansion Pack|Star Trek: Attack Wing – I.R.W. T'Met|Star Trek: Attack Wing – I.R.W. Terix Expansion Pack|Star Trek: Attack Wing – I.R.W. Valdore Expansion Pack|Star Trek: Attack Wing – I.R.W. Vorta Vor Romulan Expansion Pack|Star Trek: Attack Wing – I.R.W. Vrax Expansion Pack|Star Trek: Attack Wing – I.S.S. Avenger Mirror Universe Expansion Pack|Star Trek: Attack Wing – I.S.S. Enterprise Expansion Pack|Star Trek: Attack Wing – Improved Shields Resource|Star Trek: Attack Wing – Independent Val Jean Expansion Pack|Star Trek: Attack Wing – Interceptor 5 Expansion Pack|Star Trek: Attack Wing – ISS Defiant Mirror Universe Expansion Pack|Star Trek: Attack Wing – Khan Singh|Star Trek: Attack Wing – Koranak Expansion Pack|Star Trek: Attack Wing – Kraxon Expansion Pack|Star Trek: Attack Wing – Krayton Expansion Pack|Star Trek: Attack Wing – Kreechta Ferengi Expansion Pack|Star Trek: Attack Wing – Kumari Expansion Pack|Star Trek: Attack Wing – Kyana Prime Expansion Pack|Star Trek: Attack Wing – Main Power Grid Resource|Star Trek: Attack Wing – Master Strategist Token Resource|Star Trek: Attack Wing – Ni'Var Vulcan Expansion Pack|Star Trek: Attack Wing – Nistrim Raider Expansion Pack|Star Trek: Attack Wing – Officer Cards Resource|Star Trek: Attack Wing – Officer Exchange Program Resource|Star Trek: Attack Wing – Ogla-Razik Kazon Expansion Pack|Star Trek: Attack Wing – P.W.B. Aj'rmr Expansion Pack|Star Trek: Attack Wing – Prakesh Mirror Universe Expansion Pack|Star Trek: Attack Wing – Protocol Resource|Star Trek: Attack Wing – Prototype 01 Expansion Pack|Star Trek: Attack Wing – Q Continuum Card Pack|Star Trek: Attack Wing – Quark's Treasure Expansion Pack|Star Trek: Attack Wing – R.I.S. Apnex Expansion Pack|Star Trek: Attack Wing – R.I.S. Pi Expansion Pack|Star Trek: Attack Wing – R.I.S. Talvath Expansion Pack|Star Trek: Attack Wing – R.I.S. Vo Expansion Pack|Star Trek: Attack Wing – Ratosha Bajoran Expansion Pack|Star Trek: Attack Wing – Rav Laerst Expansion Pack|Star Trek: Attack Wing – Ready Room Resource|Star Trek: Attack Wing – Red Alert|Star Trek: Attack Wing – Redshirt|Star Trek: Attack Wing – Regent's Flagship Expansion Pack|Star Trek: Attack Wing – Reinforcements Sideboard Resource|Star Trek: Attack Wing – Reklar Dominion Expansion Pack|Star Trek: Attack Wing – Relora-Sankur Kazon Expansion Pack|Star Trek: Attack Wing – Robinson Expansion Pack|Star Trek: Attack Wing – S'Gorn Expansion Pack|Star Trek: Attack Wing – Sabotage Cards|Star Trek: Attack Wing – Sakharov Federation Expansion Pack|Star Trek: Attack Wing – Scimitar Romulan Expansion Pack|Star Trek: Attack Wing – Scorpion Attack Squadron Expansion Pack|Star Trek: Attack Wing – Scout 255 Borg Expansion Pack|Star Trek: Attack Wing – Scout 608 Borg Expansion Pack|Star Trek: Attack Wing – Skilled Helmsman Resource|Star Trek: Attack Wing – Soong Expansion Pack|Star Trek: Attack Wing – Tactical Cube 001 Borg Expansion Pack|Star Trek: Attack Wing – Tactical Cube 138 Expansion Pack|Star Trek: Attack Wing – Tal'Kir Vulcan Expansion Pack|Star Trek: Attack Wing – Temporal Cold War Card Pack|Star Trek: Attack Wing – The Collective Month 1 Organized Play Borg Cube and tokens|Star Trek: Attack Wing – The Collective Month 2 Organized Play Borg Cube and tokens|Star Trek: Attack Wing – The Collective Month 3 Organized Play Borg Cube and tokens|Star Trek: Attack Wing – Tholia One Expansion Pack|Star Trek: Attack Wing – Tholia One Expansion Pack (Retail)|Star Trek: Attack Wing – Tholian Web Organized Play tokens|Star Trek: Attack Wing – Ti'Mur Vulcan Expansion Pack|Star Trek: Attack Wing – U.S.S. Bellerophon Expansion Pack|Star Trek: Attack Wing – U.S.S. Constellation Expansion Pack|Star Trek: Attack Wing – U.S.S. Dauntless Expansion Pack|Star Trek: Attack Wing – U.S.S. Defiant Expansion Pack|Star Trek: Attack Wing – U.S.S. Delta Flyer Expansion Pack|Star Trek: Attack Wing – U.S.S. Enterprise (Refit) Expansion Pack|Star Trek: Attack Wing – U.S.S. Enterprise Expansion Pack|Star Trek: Attack Wing – U.S.S. Equinox Expansion Pack|Star Trek: Attack Wing – U.S.S. Excelsior Expansion Pack|Star Trek: Attack Wing – U.S.S. Hathaway Expansion Pack|Star Trek: Attack Wing – U.S.S. Hood Expansion Pack|Star Trek: Attack Wing – U.S.S. Intrepid Expansion Pack|Star Trek: Attack Wing – U.S.S. Montgolfier Expansion Pack|Star Trek: Attack Wing – U.S.S. Pasteur Federation Expansion Pack|Star Trek: Attack Wing – U.S.S. Pegasus Federation Expansion Pack|Star Trek: Attack Wing – U.S.S. Phoenix Expansion Pack|Star Trek: Attack Wing – U.S.S. Prometheus Federation Expansion Pack|Star Trek: Attack Wing – U.S.S. Raven Federation Expansion Pack|Star Trek: Attack Wing – U.S.S. Reliant Expansion Pack|Star Trek: Attack Wing – U.S.S. Stargazer Federation Expansion Pack|Star Trek: Attack Wing – U.S.S. Sutherland Expansion Pack|Star Trek: Attack Wing – U.S.S. Thunderchild Expansion Pack|Star Trek: Attack Wing – U.S.S. Valiant Expansion Pack|Star Trek: Attack Wing – U.S.S. Voyager Expansion Pack|Star Trek: Attack Wing – U.S.S. Yeager Federation Expansion Pack|Star Trek: Attack Wing – Xindi Aquatic Ship Expansion Pack|Star Trek: Attack Wing – Xindi Insectoid Ship Expansion Pack|Star Trek: Attack Wing – Xindi Reptilian Ship Expansion Pack|Star Trek: Attack Wing – Xindi Weapon Ship Expansion Pack,,,Star Wars: X-Wing Miniatures Game
